unit_price_usd,profit_usd,shipping_cost_usd,profit_margin_pct,cost_usd,total_price_usd
159.41,145.1,16.64,47.91,157.78,302.88
39.04,13.44,18.49,43.04,17.79,31.23
58.89,19.6,22.5,35.03,36.35,55.95
22.59,27.0,6.72,46.88,30.6,57.6
152.58,64.15,12.04,42.04,88.43,152.58
206.57,390.6,24.7,47.27,435.68,826.28
280.44,528.83,21.79,41.9,733.15,1261.98
290.06,397.77,7.0,45.71,472.41,870.18
154.54,48.18,22.18,32.82,98.63,146.81
108.62,89.55,13.37,28.93,220.02,309.57
54.07,15.97,11.97,34.75,29.99,45.96
118.96,266.6,7.96,56.03,209.24,475.84
187.18,333.99,7.3,59.01,227.55,561.54
177.17,230.21,9.24,34.19,443.04,673.25
204.81,61.45,8.1,30.0,143.36,204.81
216.14,318.64,16.17,51.73,297.36,616.0
116.21,183.12,8.65,43.77,235.24,418.36
112.78,235.56,20.3,52.22,215.56,451.12
83.7,120.64,5.9,36.03,214.16,334.8
297.37,134.99,13.85,45.39,162.38,297.37
104.81,151.14,21.84,50.6,147.57,298.71
137.81,35.64,1.68,28.73,88.39,124.03
108.44,169.86,15.96,46.07,198.84,368.7
180.67,320.0,13.35,35.42,583.35,903.35
120.46,125.27,18.17,23.11,416.8,542.07
129.03,276.08,12.13,50.34,272.3,548.38
17.14,36.23,9.43,46.97,40.9,77.13
106.77,34.33,2.86,18.91,147.18,181.51
52.7,57.57,19.78,40.46,84.72,142.29
68.21,119.68,19.04,43.86,153.16,272.84
90.19,157.1,16.83,36.67,271.3,428.4
90.96,137.57,12.86,39.8,208.08,345.65
22.71,27.1,14.83,41.87,37.62,64.72
102.25,105.08,7.19,36.06,186.33,291.41
145.44,112.44,22.93,25.77,323.88,436.32
127.73,225.81,0.79,46.52,259.56,485.37
263.65,458.05,4.37,43.43,596.55,1054.6
120.0,129.0,22.99,31.62,279.0,408.0
255.3,133.86,21.14,52.43,121.44,255.3
160.85,279.39,15.19,36.57,484.65,764.04
234.21,357.99,16.88,50.95,344.64,702.63
153.0,352.16,24.45,57.54,259.84,612.0
240.57,399.33,1.06,55.33,322.38,721.71
67.31,130.72,12.31,45.7,155.35,286.07
15.72,15.84,19.85,51.61,14.85,30.69
155.49,65.7,5.24,42.25,89.79,155.49
329.49,117.28,0.47,39.55,179.26,296.54
70.63,22.63,23.49,18.85,97.44,120.07
23.42,8.78,11.74,37.49,14.64,23.42
113.5,28.67,1.86,29.72,67.81,96.48
32.66,40.74,22.11,41.58,57.24,97.98
92.42,36.47,3.4,16.44,185.34,221.81
73.37,69.69,17.46,31.66,150.42,220.11
248.44,502.44,3.5,50.56,491.32,993.76
302.37,661.05,15.77,43.72,850.8,1511.85
177.14,280.28,10.56,39.56,428.28,708.56
297.16,127.15,6.94,47.54,140.29,267.44
45.42,41.24,1.34,45.4,49.6,90.84
187.86,306.72,0.94,36.28,538.65,845.37
67.59,38.18,22.27,56.49,29.41,67.59
35.97,18.76,10.01,27.45,49.58,68.34
15.72,13.5,6.34,47.54,14.9,28.4
173.44,62.83,14.35,36.23,110.61,173.44
20.71,33.69,15.68,36.15,59.5,93.19
190.01,202.76,16.77,44.46,253.26,456.02
155.23,242.12,7.92,38.99,378.8,620.92
143.33,130.0,18.45,45.35,156.66,286.66
266.06,244.78,18.71,46.0,287.34,532.12
213.51,343.71,3.77,53.66,296.82,640.53
68.27,15.97,2.35,15.59,86.44,102.41
39.17,33.51,11.41,30.02,78.12,111.63
398.39,784.3,5.81,57.67,843.2,1805.0
127.98,44.68,10.48,14.55,262.47,307.15
19.21,15.03,15.04,27.45,39.72,54.75
88.56,198.75,11.95,44.88,244.05,442.8
232.31,85.66,5.06,43.38,111.8,197.46
301.21,195.2,11.66,40.5,286.74,481.94
303.79,711.4,2.47,58.54,503.76,1215.16
165.56,57.05,18.73,34.46,108.51,165.56
15.72,7.18,21.6,28.93,13.04,22.06
142.01,28.04,0.25,13.24,184.98,213.02
56.67,28.36,22.98,50.04,28.31,56.67
19.96,28.57,5.14,50.22,28.32,56.89
161.24,75.07,15.01,25.87,215.16,290.23
214.81,133.14,21.62,30.99,296.48,429.62
148.59,205.89,11.78,40.75,299.32,505.21
118.3,130.82,21.12,55.29,105.78,236.6
67.21,93.52,15.77,34.79,175.32,268.84
93.97,149.35,5.02,31.79,320.5,469.85
90.23,248.05,9.96,54.98,203.1,451.15
33.58,55.62,9.58,41.41,78.7,134.32
77.88,141.29,17.34,50.39,139.08,280.37
129.81,167.76,19.51,47.86,182.73,350.49
354.03,135.47,16.38,38.27,218.56,354.03
201.37,218.84,8.72,45.28,264.45,483.29
114.74,119.63,6.26,38.62,190.17,309.8
141.77,45.98,7.91,34.14,88.7,134.68
74.54,86.17,24.24,40.56,126.27,212.44
430.01,311.19,13.37,21.28,1097.55,1462.03
183.19,72.21,24.75,46.37,83.5,155.71
93.78,174.1,0.25,37.13,294.8,468.9
55.78,49.81,4.07,33.07,100.8,150.61
180.96,186.86,20.17,43.03,247.44,434.3
86.19,110.88,11.13,35.74,199.4,310.28
83.11,135.37,16.74,57.15,101.49,236.86
94.81,182.55,18.07,40.54,267.8,450.35
43.29,19.77,23.7,26.87,53.82,73.59
432.46,241.2,18.58,32.81,493.98,735.18
117.44,130.19,8.15,41.06,186.9,317.09
307.44,109.82,20.13,42.03,151.5,261.32
61.07,46.19,20.11,39.81,69.84,116.03
31.07,7.18,16.15,13.24,42.22,46.6
288.87,376.71,2.94,51.14,359.91,736.62
143.77,123.58,18.66,33.71,243.03,366.61
113.94,103.8,14.02,30.37,238.02,341.82
191.35,284.24,3.59,34.95,529.0,813.24
64.44,66.38,20.82,36.14,117.27,183.65
159.64,75.01,2.46,26.1,212.34,287.35
115.03,112.81,2.07,32.69,232.28,345.09
42.18,8.51,10.84,25.22,25.23,33.74
62.55,38.48,22.29,24.13,121.02,159.5
77.64,192.09,23.53,52.09,176.7,368.79
63.29,49.27,4.23,22.9,165.92,215.19
135.15,34.84,18.8,30.33,80.04,114.88
74.83,44.28,17.46,31.14,97.9,142.18
149.93,77.99,13.07,52.02,71.94,149.93
73.59,75.81,12.39,30.3,174.4,250.21
69.38,26.58,14.59,13.24,181.56,208.14
199.02,379.32,1.36,47.65,416.76,796.08
127.61,89.18,7.64,43.68,115.0,204.18
23.43,31.44,16.05,33.55,62.28,93.72
210.96,141.47,6.85,37.26,238.26,379.73
152.47,38.63,19.85,33.78,75.72,114.35
115.92,182.29,8.56,34.95,339.35,521.64
174.31,210.78,21.3,40.31,312.15,522.93
82.63,167.88,10.38,50.79,162.64,330.52
105.16,160.11,22.38,50.75,155.37,315.48
123.92,232.0,6.92,37.44,387.6,619.6
26.04,55.28,22.16,53.07,48.88,104.16
114.3,79.8,10.57,43.64,103.08,182.88
317.72,127.44,23.01,42.22,174.39,301.83
190.98,326.51,24.11,35.99,580.65,907.16
131.29,86.93,20.99,20.69,333.2,420.13
54.32,44.53,10.39,20.49,172.75,217.28
152.66,294.64,6.03,40.63,430.5,725.14
236.14,348.94,6.82,41.05,501.16,850.1
24.13,40.64,20.49,42.11,55.88,96.52
186.76,56.16,11.44,13.36,364.05,420.21
73.1,30.98,3.93,49.86,31.16,62.14
58.51,27.02,14.52,48.61,28.56,55.58
111.19,79.52,4.92,35.76,142.86,222.38
76.67,68.39,15.9,49.55,69.62,138.01
201.48,92.01,21.17,48.07,99.4,191.41
138.59,109.61,14.37,19.77,444.75,554.36
114.48,170.91,21.77,33.18,344.25,515.16
106.76,151.92,5.47,35.58,275.12,427.04
84.59,23.95,15.1,33.31,47.95,71.9
143.97,83.63,16.15,58.09,60.34,143.97
23.49,10.4,12.5,44.27,13.09,23.49
227.47,523.24,7.24,57.51,386.64,909.88
397.22,275.75,22.87,40.84,399.52,675.27
38.45,22.94,24.34,26.52,63.57,86.51
95.67,127.53,19.14,44.43,159.48,287.01
271.92,107.68,11.54,39.6,164.24,271.92
71.4,29.88,3.74,18.6,130.77,160.65
193.87,199.8,10.07,30.31,459.36,659.16
26.18,37.57,6.62,53.15,33.12,70.69
47.18,43.39,10.16,34.06,84.0,127.39
168.42,274.27,2.52,47.9,298.36,572.63
170.75,118.4,6.9,27.19,317.01,435.41
44.9,60.88,23.16,47.58,67.08,127.96
109.57,238.25,6.97,43.49,309.6,547.85
210.08,267.71,3.31,28.32,677.65,945.36
136.79,285.44,6.94,52.17,261.72,547.16
211.11,383.3,8.99,47.78,418.92,802.22
85.28,175.78,15.84,54.24,148.28,324.06
292.34,78.59,9.87,28.3,199.13,277.72
43.15,61.78,8.64,31.82,132.4,194.18
216.92,113.43,11.73,55.04,92.64,206.07
66.67,35.29,15.76,52.93,31.38,66.67
29.65,36.72,8.32,41.28,52.23,88.95
144.41,92.91,1.38,18.92,398.08,490.99
104.45,33.3,2.21,33.56,65.93,99.23
228.35,233.89,6.93,24.1,736.6,970.49
104.96,228.93,4.49,51.32,217.15,446.08
82.91,106.92,15.08,35.82,191.56,298.48
146.32,56.95,8.05,38.92,89.37,146.32
353.75,133.02,22.82,44.24,167.67,300.69
327.47,354.77,15.43,57.02,267.42,622.19
51.85,49.52,13.65,33.51,98.25,147.77
28.59,52.61,24.21,46.0,61.75,114.36
208.18,412.2,18.38,39.6,628.7,1040.9
54.26,31.85,11.0,24.46,98.37,130.22
102.94,221.12,1.81,53.7,190.64,411.76
152.28,84.43,16.02,55.44,67.85,152.28
449.98,202.75,17.93,17.67,944.7,1147.45
170.01,137.42,15.39,40.42,202.6,340.02
242.36,276.7,2.15,57.08,208.02,484.72
182.7,39.21,17.76,25.25,116.08,155.29
68.3,63.86,12.78,51.94,59.08,122.94
173.07,35.53,5.74,22.81,120.23,155.76
24.36,15.49,10.43,23.55,50.28,65.77
93.53,194.7,1.12,41.63,272.95,467.65
87.2,84.54,2.09,51.03,81.14,165.68
147.14,36.62,2.06,27.65,95.81,132.43
104.03,246.95,15.72,47.48,273.2,520.15
119.98,99.43,18.96,30.69,224.52,323.95
86.45,35.78,7.95,41.39,50.67,86.45
36.66,59.3,3.13,44.93,72.68,131.98
105.26,36.12,24.75,21.45,132.3,168.42
57.33,85.56,23.19,43.89,109.36,194.92
245.09,91.57,23.42,43.95,116.76,208.33
85.2,126.68,21.52,46.46,145.96,272.64
19.99,17.8,24.44,24.74,54.16,71.96
192.63,213.86,18.23,32.65,441.08,654.94
115.64,30.41,13.96,29.22,73.67,104.08
16.43,7.18,14.08,45.89,13.04,22.06
88.03,101.64,0.25,38.49,162.45,264.09
42.58,95.75,14.3,44.97,117.15,212.9
215.98,206.52,7.2,47.81,225.44,431.96
73.04,83.05,24.3,44.59,103.2,186.25
82.21,51.14,8.02,25.92,146.16,197.3
69.68,50.8,14.07,42.88,67.66,118.46
120.76,73.01,12.0,33.59,144.36,217.37
139.25,29.56,22.87,23.59,95.76,125.32
67.7,152.68,4.81,56.38,118.12,270.8
113.42,57.8,21.39,19.98,231.42,289.22
232.17,402.52,12.26,43.34,526.16,928.68
23.69,31.98,4.37,45.0,39.09,71.07
84.66,24.94,24.18,31.01,55.49,80.43
447.94,527.21,9.29,43.59,682.23,1209.44
40.56,60.16,20.2,54.94,49.35,109.51
244.92,503.75,9.2,41.14,720.85,1224.6
43.19,53.13,5.71,43.16,69.96,123.09
112.6,162.21,21.22,50.55,158.7,320.91
204.31,50.8,0.25,27.63,133.08,183.88
118.51,46.4,7.67,43.5,60.26,106.66
175.24,286.19,10.1,34.38,546.2,832.39
93.88,68.76,3.88,36.62,119.0,187.76
101.02,21.05,10.58,13.89,130.48,151.53
69.88,76.16,4.73,54.49,63.6,139.76
277.28,393.16,3.04,31.51,854.6,1247.76
132.19,75.01,7.78,56.74,57.18,132.19
458.5,784.3,15.93,47.57,1097.55,1805.0
89.25,17.0,2.66,22.41,58.86,75.86
247.74,30.37,10.19,16.35,155.43,185.8
152.8,155.84,19.22,31.87,333.12,488.96
37.89,11.9,7.52,31.41,25.99,37.89
84.39,68.94,13.33,30.26,158.91,227.85
89.83,42.75,24.32,29.74,100.98,143.73
251.67,299.71,24.54,31.34,656.64,956.35
106.75,169.99,3.36,37.47,283.7,453.69
127.26,33.28,13.95,29.06,81.25,114.53
194.64,317.47,3.61,38.38,509.75,827.22
475.51,531.29,19.76,46.46,612.36,1143.65
32.81,14.86,4.65,45.29,17.95,32.81
114.9,121.48,7.47,52.86,108.32,229.8
93.54,101.01,9.53,42.35,137.52,238.53
20.97,15.96,22.77,26.71,43.8,59.76
222.83,207.26,7.48,34.45,394.38,601.64
138.53,129.94,1.82,32.91,264.87,394.81
63.8,31.13,23.91,54.21,26.29,57.42
356.15,404.86,13.25,56.84,307.44,712.3
47.59,89.45,13.92,37.59,148.5,237.95
155.16,218.83,13.19,52.24,200.1,418.93
75.64,38.85,7.25,22.83,131.34,170.19
137.91,88.15,8.38,25.07,263.52,351.67
228.92,461.85,0.69,40.35,682.75,1144.6
113.02,180.49,7.35,35.49,328.1,508.59
120.16,92.56,24.12,48.14,99.7,192.26
168.82,54.21,19.02,37.78,89.29,143.5
347.76,166.39,7.81,14.95,946.44,1112.83
51.3,56.91,8.87,36.98,96.99,153.9
121.7,237.88,4.45,54.3,200.24,438.12
84.0,148.76,10.29,44.27,187.24,336.0
104.92,104.41,12.04,29.27,252.32,356.73
168.91,66.24,10.08,43.57,85.78,152.02
368.96,104.95,20.99,31.61,227.11,332.06
183.64,113.42,3.52,30.88,253.86,367.28
249.96,142.23,5.84,31.61,307.7,449.93
22.11,30.13,3.82,45.42,36.2,66.33
342.32,436.88,20.56,31.91,932.4,1369.28
237.53,291.23,20.39,34.06,563.88,855.11
84.07,90.12,12.14,42.04,124.26,214.38
100.63,76.1,1.6,39.8,115.1,191.2
54.73,22.78,21.51,43.82,29.21,51.99
194.62,302.25,24.01,31.06,670.85,973.1
164.89,259.95,17.94,31.53,564.5,824.45
85.26,53.44,7.77,31.34,117.08,170.52
67.64,95.84,19.48,52.48,86.79,182.63
77.24,178.8,8.21,46.3,207.4,386.2
51.97,63.08,14.78,30.34,144.8,207.88
34.51,34.17,0.66,23.3,112.5,146.67
133.92,170.72,20.72,31.87,364.96,535.68
268.16,763.3,11.63,56.93,577.5,1340.8
105.79,188.36,18.64,41.89,261.25,449.61
43.36,101.6,16.54,46.86,115.2,216.8
198.54,290.61,7.74,36.59,503.55,794.16
233.33,241.32,13.18,40.56,353.67,594.99
48.32,43.32,11.45,44.83,53.32,96.64
56.38,37.11,16.06,38.72,58.74,95.85
80.52,31.84,0.35,49.43,32.58,64.42
87.9,23.82,17.88,36.13,42.1,65.92
248.61,485.4,16.84,41.1,695.5,1180.9
293.76,363.93,2.4,41.3,517.35,881.28
151.6,54.92,2.77,38.13,89.1,144.02
225.14,599.7,7.81,53.27,526.0,1125.7
76.36,57.56,8.77,39.67,87.52,145.08
359.12,113.28,7.73,37.11,191.97,305.25
38.8,46.08,14.04,34.93,85.84,131.92
187.34,433.06,15.32,48.67,456.8,889.86
141.03,134.03,9.81,35.2,246.75,380.78
25.84,43.26,2.48,55.8,34.26,77.52
121.88,235.66,3.42,50.88,227.48,463.14
339.31,455.97,21.08,49.77,460.17,916.14
130.17,334.66,7.13,54.12,283.65,618.31
154.37,86.06,10.54,55.75,68.31,154.37
161.11,70.91,3.78,48.9,74.09,145.0
23.01,7.18,14.35,31.8,13.34,22.06
113.82,248.64,15.93,57.49,183.88,432.52
64.98,27.57,23.18,26.52,76.4,103.97
176.55,58.07,18.53,34.62,109.65,167.72
191.6,124.65,1.85,25.51,363.93,488.58
197.84,453.68,19.21,57.33,337.68,791.36
40.82,36.71,11.65,33.31,73.5,110.21
248.82,102.07,9.9,41.02,146.75,248.82
151.21,39.09,16.7,34.47,74.32,113.41
85.85,235.89,4.41,57.85,171.9,407.79
245.82,140.31,17.32,33.58,277.58,417.89
68.36,139.17,24.29,45.24,168.45,307.62
37.09,10.67,24.75,13.24,100.6,111.27
61.88,115.49,14.65,43.91,147.5,262.99
244.32,637.02,17.82,54.89,523.5,1160.52
120.29,29.51,7.11,28.86,72.74,102.25
397.45,585.78,16.07,49.13,606.57,1192.35
56.48,21.96,22.59,22.87,74.06,96.02
25.12,18.94,19.57,29.57,45.12,64.06
292.74,675.6,4.24,46.16,788.1,1463.7
25.46,9.98,11.99,41.26,14.21,24.19
74.6,33.84,10.98,45.36,40.76,74.6
59.59,32.01,21.08,53.72,27.58,59.59
29.39,8.6,12.69,36.58,14.91,23.51
252.28,539.76,23.75,53.49,469.36,1009.12
90.31,52.53,10.24,34.21,101.0,153.53
31.86,26.71,4.11,26.2,75.24,101.95
87.61,41.86,4.6,26.54,115.84,157.7
233.89,275.7,11.17,58.94,192.08,467.78
121.61,357.15,3.65,58.74,250.9,608.05
69.55,132.54,13.74,52.94,117.84,250.38
30.83,42.05,2.31,50.52,41.19,83.24
289.25,428.19,4.0,39.48,656.5,1084.69
20.85,15.43,9.38,29.02,37.74,53.17
207.36,289.09,23.69,36.69,498.88,787.97
209.78,353.76,20.8,37.47,590.25,944.01
149.52,66.72,22.63,19.83,269.7,336.42
166.18,396.85,8.51,47.76,434.05,830.9
188.15,404.77,17.9,56.61,310.2,714.97
59.8,30.0,10.67,22.3,104.55,134.55
214.28,99.97,11.76,29.16,242.88,342.85
124.66,101.65,10.79,45.3,122.74,224.39
259.51,271.14,19.94,27.5,715.0,986.14
169.11,214.24,14.98,35.19,394.56,608.8
23.5,31.6,8.05,42.02,43.6,75.2
102.87,139.81,12.87,37.75,230.52,370.33
141.68,211.22,14.65,37.27,355.5,566.72
71.73,69.84,14.66,38.18,113.07,182.91
261.79,612.7,14.42,52.01,565.35,1178.05
217.98,481.96,9.66,46.55,553.45,1035.41
59.95,65.28,20.85,45.37,78.6,143.88
135.47,186.42,9.97,30.58,423.2,609.62
130.78,109.12,24.75,32.72,224.37,333.49
336.45,204.09,6.83,33.7,401.52,605.61
228.42,370.35,16.06,32.43,771.75,1142.1
100.85,276.24,18.62,57.67,202.8,479.04
119.05,57.67,24.54,19.0,245.91,303.58
106.15,200.25,14.29,37.73,330.5,530.75
207.39,161.5,18.23,38.94,253.28,414.78
117.73,233.8,21.37,49.65,237.12,470.92
430.31,572.61,16.48,39.14,890.44,1463.05
95.08,170.22,0.72,47.11,191.08,361.3
100.41,162.25,20.11,34.02,314.7,476.95
22.36,22.32,9.07,44.36,27.99,50.31
104.46,34.57,1.18,41.37,49.0,83.57
100.59,16.54,24.13,20.55,63.93,80.47
76.01,127.26,10.64,55.81,100.77,228.03
103.66,124.83,16.43,31.69,269.08,393.91
149.9,349.95,19.08,46.69,399.55,749.5
155.68,218.62,24.26,52.01,201.72,420.34
59.74,37.76,16.13,31.6,81.72,119.48
62.69,86.63,24.17,29.09,211.15,297.78
74.14,185.18,10.82,55.5,148.45,333.63
159.99,107.7,15.52,26.4,300.27,407.97
237.78,119.46,19.94,27.91,308.54,428.0
80.64,32.23,16.04,39.97,48.41,80.64
60.32,52.03,23.19,33.83,101.79,153.82
196.8,73.95,16.33,41.75,103.17,177.12
134.78,142.38,4.75,52.82,127.18,269.56
30.48,18.58,23.64,35.85,33.24,51.82
107.71,99.46,20.51,51.3,94.42,193.88
135.22,188.49,21.37,46.47,217.17,405.66
269.84,119.76,6.59,27.74,311.98,431.74
52.97,50.83,22.24,35.54,92.19,143.02
47.36,48.12,22.2,53.48,41.86,89.98
144.95,266.6,20.4,45.98,313.2,579.8
121.85,75.56,16.6,19.38,314.36,389.92
72.93,92.05,23.71,44.29,115.8,207.85
147.47,46.81,3.76,42.32,63.79,110.6
205.02,136.37,10.22,24.64,417.18,553.55
66.85,29.01,21.62,48.21,31.16,60.17
177.78,434.61,2.79,54.33,365.4,800.01
190.85,149.72,6.03,27.53,394.2,543.92
232.61,377.25,19.55,54.06,320.58,697.83
466.72,178.93,8.37,38.34,287.79,466.72
38.26,47.94,24.75,41.77,66.84,114.78
97.62,121.39,22.54,36.57,210.52,331.91
24.87,19.51,23.1,41.29,27.74,47.25
29.77,7.28,3.0,27.17,19.51,26.79
52.24,45.9,14.85,43.93,58.58,104.48
475.51,208.47,9.14,45.38,250.94,459.41
107.18,35.04,14.84,34.41,66.78,101.82
70.95,81.79,14.03,27.12,219.75,301.54
216.26,217.64,15.65,35.31,398.7,616.34
437.21,784.3,19.81,55.59,922.2,1805.0
73.04,64.62,21.29,24.58,198.32,262.94
194.23,457.0,4.45,58.82,319.92,776.92
178.25,487.95,15.34,54.75,403.3,891.25
55.39,19.99,20.74,37.99,32.63,52.62
118.67,137.64,4.0,45.48,164.97,302.61
24.75,40.59,2.96,54.67,33.66,74.25
159.6,136.35,2.21,31.64,294.57,430.92
28.34,21.85,4.11,40.58,32.0,53.85
76.88,122.04,12.39,52.91,108.6,230.64
68.39,35.86,0.87,52.43,32.53,68.39
163.06,87.32,6.41,56.37,67.59,154.91
47.81,16.71,7.23,38.83,26.32,43.03
299.01,130.24,16.2,51.24,123.92,254.16
113.48,218.76,21.54,42.84,291.9,510.66
243.05,512.62,3.54,46.87,581.1,1093.72
41.12,62.92,10.69,32.21,132.4,195.32
135.85,244.04,5.63,44.91,299.36,543.4
60.08,111.18,8.73,38.96,174.2,285.38
210.77,150.13,2.47,27.93,387.33,537.46
30.39,15.68,14.26,51.6,14.71,30.39
17.94,15.16,6.57,42.25,20.72,35.88
43.6,77.76,9.65,59.01,53.04,130.8
74.89,113.0,13.29,41.91,156.6,269.6
47.32,37.51,4.54,18.65,163.6,201.11
48.51,32.82,19.89,37.59,54.5,87.32
34.18,17.91,3.88,55.16,14.56,32.47
214.1,110.1,22.03,51.42,104.0,214.1
56.65,14.48,8.01,13.24,112.98,127.46
157.23,105.77,23.93,37.37,177.24,283.01
174.95,91.84,19.94,52.49,83.11,174.95
39.89,94.76,17.45,59.01,64.8,159.56
65.28,32.33,10.45,55.03,26.42,58.75
323.31,187.5,12.31,57.99,135.81,323.31
171.04,65.53,0.35,47.89,71.3,136.83
85.77,190.4,1.1,44.4,238.45,428.85
77.12,89.98,6.69,58.34,64.26,154.24
37.01,32.04,19.04,50.92,30.88,62.92
36.34,48.96,12.89,44.91,60.06,109.02
29.03,37.85,0.25,48.29,40.53,78.38
117.83,27.49,4.12,31.11,60.88,88.37
405.26,185.73,7.55,45.83,219.53,405.26
99.22,193.5,19.81,41.06,277.8,471.3
250.51,145.91,13.03,58.25,104.6,250.51
27.93,18.26,21.46,38.46,29.22,47.48
150.83,190.94,9.81,46.89,216.3,407.24
28.44,83.35,19.46,58.61,58.85,142.2
232.51,585.85,22.89,50.39,576.7,1162.55
53.72,64.94,23.03,26.86,176.8,241.74
33.46,32.92,4.32,28.94,80.84,113.76
460.93,316.92,8.24,40.45,466.66,783.58
89.63,58.22,18.5,24.06,183.78,242.0
112.82,170.5,14.45,31.82,365.4,535.9
129.41,255.0,14.95,51.85,236.76,491.76
137.75,82.46,11.1,15.96,434.1,516.56
141.45,181.27,11.56,50.26,179.43,360.7
225.39,89.24,22.03,46.58,102.34,191.58
248.27,406.12,8.75,40.89,586.96,993.08
269.71,696.77,0.66,54.39,584.35,1281.12
219.08,431.76,7.67,43.8,554.1,985.86
196.7,139.06,7.06,39.28,215.0,354.06
79.15,37.01,8.9,46.76,42.14,79.15
407.77,483.94,12.03,43.96,617.04,1100.98
96.83,156.87,10.07,45.0,191.72,348.59
475.51,112.23,23.19,14.68,652.36,764.59
192.14,94.0,10.52,51.5,88.53,182.53
106.06,25.16,10.85,27.91,64.99,90.15
126.45,90.68,4.98,22.41,313.96,404.64
23.37,12.46,15.23,53.32,13.04,23.37
475.51,367.32,15.28,41.07,526.96,894.28
474.23,367.56,18.27,27.2,984.0,1351.56
113.34,71.9,6.76,21.15,268.12,340.02
475.51,657.0,2.45,38.16,1064.56,1721.56
36.34,39.56,7.48,40.32,58.56,98.12
262.77,109.67,19.53,49.1,113.68,223.35
79.85,26.1,2.2,43.58,33.79,59.89
134.58,250.21,6.78,41.32,355.4,605.61
263.82,516.35,13.16,39.14,802.75,1319.1
187.81,199.89,9.59,25.04,598.3,798.19
25.78,24.54,20.17,33.4,48.93,73.47
90.77,157.52,24.09,43.38,205.56,363.08
134.7,96.22,14.5,44.65,119.3,215.52
33.23,66.52,23.8,50.05,66.4,132.92
284.29,83.35,9.62,34.49,158.3,241.65
284.47,275.87,22.76,53.88,236.18,512.05
142.4,162.15,9.06,42.17,222.33,384.48
91.25,28.12,24.44,34.24,54.01,82.13
80.36,181.67,9.52,50.24,179.95,361.62
222.69,141.35,18.88,37.34,237.22,378.57
106.66,115.11,14.33,28.4,290.2,405.31
66.34,89.43,17.8,29.96,209.1,298.53
110.54,137.74,14.3,43.72,177.3,315.04
138.12,293.62,21.76,55.94,231.24,524.86
54.96,94.5,13.4,57.31,70.38,164.88
133.22,40.34,20.42,31.87,86.22,126.56
23.23,15.04,16.77,32.37,31.42,46.46
112.1,278.8,5.75,55.27,225.65,504.45
438.18,405.61,8.29,34.28,777.48,1183.09
88.18,119.0,7.91,33.74,233.72,352.72
157.88,131.0,23.6,46.1,153.18,284.18
244.06,140.92,19.26,36.09,249.58,390.5
103.05,35.95,13.05,41.04,51.64,87.59
147.3,43.59,2.56,32.88,88.98,132.57
133.86,21.47,23.39,18.87,92.31,113.78
84.64,23.98,17.54,33.33,47.96,71.94
475.51,637.04,17.04,31.33,1097.55,1805.0
134.48,87.61,12.83,27.14,235.14,322.75
81.38,64.66,13.59,29.43,155.07,219.73
136.93,139.07,19.54,28.21,353.88,492.95
159.63,51.87,10.13,19.11,219.5,271.37
83.72,111.18,15.87,44.27,139.98,251.16
142.83,298.15,2.02,54.93,244.6,542.75
85.91,188.8,20.56,54.94,154.84,343.64
164.93,166.72,19.68,50.54,163.14,329.86
438.7,526.22,21.04,59.01,351.18,877.4
66.78,28.43,21.68,25.04,85.1,113.53
241.96,298.55,11.64,38.56,475.72,774.27
141.91,195.32,20.57,34.41,372.32,567.64
96.77,152.5,10.68,49.25,157.16,309.66
152.31,41.17,20.04,30.03,95.91,137.08
237.06,233.45,15.45,54.71,193.26,426.71
39.53,79.63,10.28,44.77,98.25,177.88
241.34,130.0,21.98,31.69,280.28,410.28
17.31,41.22,7.11,50.13,41.0,82.22
49.7,71.9,22.46,38.07,116.96,188.86
171.88,37.29,19.91,25.52,108.81,146.1
31.98,40.08,24.75,43.98,51.06,91.14
224.4,255.04,9.84,56.83,193.76,448.8
23.43,7.18,1.98,13.91,30.26,35.15
144.79,55.83,13.58,48.2,60.0,115.83
80.11,57.63,24.22,26.64,158.67,216.3
344.04,194.74,10.85,56.6,149.3,344.04
98.81,140.24,7.19,35.48,255.0,395.24
385.05,477.87,3.6,27.58,1097.55,1732.72
235.25,282.04,14.91,44.4,353.13,635.17
235.18,515.84,24.32,57.72,377.84,893.68
237.11,113.33,5.44,47.8,123.78,237.11
90.1,150.46,7.21,49.12,155.88,306.34
122.05,85.89,1.45,39.1,133.8,219.69
87.79,34.71,15.89,43.93,44.3,79.01
93.67,84.08,23.18,44.88,103.26,187.34
94.65,111.42,13.96,39.24,172.53,283.95
211.67,216.3,13.73,40.07,323.46,539.76
155.37,132.68,14.02,42.7,178.06,310.74
233.36,338.53,3.23,50.9,326.55,665.08
105.94,113.12,5.69,53.39,98.76,211.88
161.64,255.63,8.41,35.14,471.75,727.38
88.32,82.45,13.64,49.13,85.36,167.81
43.51,91.26,7.83,55.2,74.08,165.34
32.93,28.23,11.43,23.81,90.32,118.55
130.21,247.44,21.32,50.01,247.36,494.8
163.89,149.32,20.89,45.55,178.46,327.78
219.0,273.4,1.53,32.85,558.8,832.2
111.47,44.2,22.1,39.65,67.27,111.47
77.9,38.72,7.58,55.23,31.39,70.11
276.83,588.31,10.51,55.93,463.64,1051.95
123.47,54.19,12.85,27.43,143.36,197.55
